Student_id,Aptitude,English,Quantitative,Analytical,Domain,Computer Fundamental,Coding,Score/700,10 th %,12 th %,Placement Status
S_534,58,60,33,80,35,53,0,319,86,79,1
S_535,58,73,47,53,30,40,20,321,80,76,1
S_536,67,67,53,80,15,27,0,309,93,76,1
S_537,62,73,60,53,30,47,0,325,83,77,1
S_538,56,67,27,73,45,33,0,301,87,84,1
S_539,62,60,80,47,35,27,0,311,89,94,1
S_540,56,60,33,73,40,40,0,302,89,89,1
S_541,60,80,20,80,35,33,0,308,79,81,0
S_542,60,67,47,67,30,27,0,298,83,93,1
S_543,71,80,47,87,50,47,60,442,89,94,1
S_544,62,73,53,60,40,67,98,453,77,78,1
S_545,78,73,73,87,45,53,100,509,91,76,1
S_546,64,67,60,67,60,87,96,501,84,83,1
S_547,69,73,53,80,45,60,96,476,86,91,1
S_548,80,80,80,80,55,33,52,460,78,79,0
S_549,78,67,73,93,40,60,60,471,92,88,1
S_550,60,67,47,67,65,73,100,479,88,81,1
S_551,64,73,47,73,50,53,100,460,92,77,1
S_552,58,67,40,67,75,47,100,454,76,75,1
S_553,60,67,40,73,60,60,100,460,96,79,1
S_554,67,73,60,67,70,33,60,430,79,85,1
S_555,67,80,60,60,55,60,60,442,81,91,1
S_556,64,73,53,67,35,53,96,441,85,82,1
S_557,58,67,47,60,55,47,92,426,77,87,1
S_558,60,53,73,53,50,60,100,449,79,80,0
S_559,58,73,40,60,60,53,96,440,79,89,1
S_560,53,60,33,67,40,60,92,405,90,89,1
S_561,62,87,33,67,20,40,56,365,78,78,0
S_562,53,53,33,73,55,53,98,418,82,80,1
S_563,69,80,80,47,55,60,20,411,79,77,0
S_564,53,80,47,33,45,60,100,418,78,76,0
S_565,56,47,47,73,35,53,100,411,85,90,1
S_566,60,60,73,47,50,53,56,399,87,79,0
S_567,71,67,73,73,60,33,94,471,94,86,1
S_568,67,80,60,60,65,60,60,452,95,83,1
S_569,69,80,80,47,60,80,20,436,82,77,0
S_570,58,53,53,67,25,53,60,369,93,88,1
S_571,64,73,60,60,50,40,20,367,87,81,0
S_572,62,73,33,80,40,20,0,308,86,79,0
S_573,53,53,33,73,25,40,60,337,93,80,1
S_574,22,20,20,27,40,33,0,162,79,81,0
S_575,64,93,40,60,60,47,60,424,79,86,1
S_576,62,67,60,60,40,53,94,436,77,86,1
S_577,64,80,40,73,50,60,57,424,81,79,0
S_578,62,67,53,67,55,67,60,431,90,83,1
S_579,60,80,33,67,60,27,20,347,81,77,1
S_580,51,60,47,47,30,60,76,371,80,88,1
S_581,53,73,33,53,35,60,20,327,81,80,1
S_582,56,67,40,60,55,33,0,311,77,84,1
S_583,58,47,53,73,30,40,0,301,82,80,0
S_584,51,73,27,53,40,33,0,277,87,81,1
S_585,64,67,47,80,45,33,0,336,81,76,0
S_586,58,60,67,47,30,53,0,315,77,80,0
S_587,47,80,7,53,55,27,20,289,81,79,0
S_588,47,60,40,40,35,40,0,262,86,78,0
S_589,62,60,47,80,25,47,0,321,77,79,0
S_590,56,60,47,60,25,53,60,361,88,90,1
S_591,29,20,33,33,25,13,0,153,87,81,0
S_592,75,85,60,80,13,20,11,344,92,90,1
S_593,68,85,50,70,33,60,0,366,94,82,1
S_594,67,60,65,75,47,60,0,374,78,89,1
S_595,57,55,45,70,43,40,0,310,76,89,1
S_596,53,60,35,65,40,60,42,355,89,77,1
S_597,53,60,40,60,17,33,0,263,94,80,1
S_598,52,55,70,30,60,40,0,307,75,76,0
S_599,50,50,50,50,40,53,0,293,91,86,1
S_600,50,50,35,65,20,67,11,298,93,77,1
S_601,43,40,40,50,37,13,0,223,83,79,0
S_602,70,75,45,90,43,53,0,376,96,86,1
S_603,60,65,60,55,40,40,11,331,94,76,1
S_604,60,65,40,75,33,40,0,313,93,89,1
S_605,57,40,65,65,37,33,11,308,80,78,0
S_606,57,80,15,75,43,7,0,277,82,82,1
S_607,55,60,30,75,33,40,10,303,91,80,1
S_608,55,55,35,75,20,33,11,284,94,75,1
S_609,55,60,55,50,30,33,0,283,94,93,1
S_610,53,45,55,60,47,33,11,304,80,77,0
S_611,50,55,40,55,23,60,11,294,85,80,1
S_612,50,50,40,60,47,27,0,274,85,80,0
S_613,50,55,45,50,50,13,0,263,85,93,1
S_614,48,70,15,60,40,13,0,246,92,82,1
S_615,47,60,30,50,30,40,0,257,80,78,0
S_616,47,35,45,60,43,40,0,270,78,75,0
S_617,65,70,55,70,23,33,0,316,90,87,1
S_618,63,60,65,65,43,53,11,360,82,80,1
S_619,62,85,55,45,50,33,11,341,76,90,1
S_620,62,50,75,60,53,33,11,344,88,77,1
S_621,58,60,45,70,47,40,0,320,93,83,1
S_622,57,65,60,45,43,60,0,330,83,87,1
S_623,55,50,45,70,40,33,0,293,93,84,1
S_624,53,65,30,65,37,33,10,293,82,85,1
S_625,52,75,25,55,30,33,10,280,88,77,1
S_626,50,60,20,70,23,33,0,256,80,84,1
S_627,50,65,25,60,33,33,0,266,78,77,1
S_628,50,65,35,50,23,53,0,276,84,78,1
S_629,48,50,35,60,47,40,0,280,82,82,1
S_630,47,35,55,50,30,27,11,255,80,75,0
S_631,47,60,25,55,30,33,0,250,89,76,1
S_632,52,55,45,55,53,40,0,300,86,87,1
S_633,63,75,45,70,20,53,11,337,82,88,1
S_634,48,60,35,50,27,33,11,264,78,76,1
S_635,43,50,35,45,33,40,0,246,88,78,1
S_636,47,55,40,45,37,33,0,257,78,77,1
S_637,62,50,60,75,47,47,11,352,89,90,1
S_638,57,70,45,55,27,27,11,292,81,80,0
S_639,53,45,65,50,50,47,11,321,78,79,0
S_640,50,65,20,65,30,40,0,270,91,85,1
S_641,50,65,45,40,53,33,0,286,78,77,0
S_642,50,50,45,55,27,27,0,254,88,84,1
S_643,48,60,40,45,23,67,11,294,90,76,1
S_644,45,65,30,40,43,20,11,254,77,81,0
S_645,45,65,40,30,37,47,0,264,84,81,0
S_646,45,60,25,50,30,33,11,254,76,80,1
S_647,38,55,15,45,43,20,0,216,86,94,1
S_648,70,75,65,70,20,47,0,347,96,89,1
S_649,62,55,65,65,43,33,0,323,82,78,1
S_650,57,70,45,55,37,47,0,311,94,88,1
S_651,55,50,60,55,27,27,0,274,76,91,1
S_652,52,60,45,50,37,33,0,277,85,93,1
S_653,52,55,45,55,37,33,11,288,96,84,1
S_654,50,70,30,50,33,27,0,260,79,81,1
S_655,50,50,55,45,50,33,54,337,79,80,1
S_656,48,65,35,45,30,47,11,281,87,78,1
S_657,48,60,30,55,23,13,0,229,79,90,1
S_658,48,50,35,60,33,40,0,266,84,76,1
S_659,48,45,50,50,20,20,0,233,75,78,0
S_660,45,60,25,50,67,27,0,274,78,79,1
S_661,45,50,20,65,27,40,0,247,96,81,1
S_662,43,35,50,45,33,20,0,226,77,78,0
S_663,42,30,35,60,23,40,11,241,83,76,0
S_664,70,65,70,75,37,53,0,370,92,92,1
S_665,70,80,65,65,40,60,11,391,77,86,1
S_666,65,60,60,75,40,40,0,340,76,94,1
S_667,60,85,25,70,23,20,0,283,77,76,0
S_668,58,50,60,65,30,40,0,303,93,77,1
S_669,57,55,35,80,40,60,11,338,82,80,1
S_670,57,45,60,65,33,27,11,298,79,79,0
S_671,55,60,35,70,30,20,0,270,78,78,0
S_672,55,65,40,60,37,33,0,290,84,94,1
S_673,55,75,30,60,50,40,0,310,76,77,0
S_674,52,55,40,60,30,33,0,270,87,92,1
S_675,50,80,40,30,33,47,11,291,79,78,0
S_676,50,50,40,60,43,53,0,296,82,76,1
S_677,48,50,20,75,27,13,11,244,77,87,1
S_678,47,55,10,75,37,40,0,264,81,79,0
S_679,45,50,20,65,30,40,11,261,94,92,1
S_680,45,50,35,50,50,47,0,277,89,86,1
S_681,43,45,45,40,23,40,0,236,80,79,0
S_682,43,50,20,60,30,53,0,256,91,93,1
S_683,40,50,20,50,40,27,0,227,90,76,1
S_684,40,50,25,45,33,27,11,231,93,94,1
S_685,40,70,25,25,30,20,11,221,78,76,0
S_686,38,40,45,30,40,47,0,240,86,79,0
S_687,38,45,5,65,23,40,0,216,85,75,0
S_688,38,50,15,50,47,40,0,240,83,79,1
S_689,50,70,30,50,33,27,0,260,77,75,0
S_690,67,75,35,90,43,47,11,368,90,86,1
S_691,60,70,60,50,40,33,0,313,94,76,1
S_692,60,50,75,55,30,53,11,334,89,94,1
S_693,58,40,60,75,30,47,0,310,77,80,0
S_694,57,60,30,80,37,47,0,311,85,77,0
S_695,52,55,45,55,50,33,0,290,75,83,1
S_696,52,50,50,55,37,33,0,277,83,91,1
S_697,63,60,60,70,37,60,11,361,91,85,1
S_698,62,80,35,70,53,40,0,340,83,75,1
S_699,62,65,60,60,50,60,0,357,80,86,1
S_700,62,60,60,65,30,47,33,357,93,82,1
S_701,60,55,60,65,53,33,0,326,90,91,1
S_702,58,55,35,85,47,40,0,320,89,94,1
S_703,57,50,60,60,40,40,0,307,77,93,1
S_704,55,60,50,55,23,33,0,276,75,78,1
S_705,53,45,60,55,30,47,0,290,86,77,0
S_706,53,55,40,65,30,53,11,307,86,83,1
S_707,53,60,55,45,23,47,0,283,80,84,1
S_708,53,40,45,75,43,40,0,296,77,81,0
S_709,48,50,50,45,37,40,0,270,86,85,1
S_710,72,90,65,60,70,47,0,404,77,77,1
S_711,67,65,85,50,33,33,0,333,82,94,1
S_712,63,60,65,65,50,20,0,323,93,92,1
S_713,63,70,35,85,70,47,0,370,88,90,1
S_714,62,70,50,65,37,33,0,317,83,81,1
S_715,55,55,60,50,50,47,0,317,79,93,1
S_716,53,35,60,65,40,40,0,293,80,81,0
S_717,53,55,35,70,43,40,0,296,86,75,1
S_718,53,65,40,55,37,33,0,283,80,90,1
S_719,52,55,40,60,27,53,0,287,77,93,1
S_720,50,50,35,65,67,53,11,331,93,89,1
S_721,50,60,20,70,40,27,0,267,89,89,1
S_722,64,73,47,73,55,53,20,385,83,79,0
S_723,64,67,60,67,60,27,20,365,96,90,1
S_724,64,73,47,73,55,20,0,332,86,94,1
S_725,64,60,73,60,55,40,20,372,81,80,1
S_726,60,67,53,60,65,33,0,338,91,92,1
S_727,64,73,40,80,40,40,0,337,90,89,1
S_728,69,73,67,67,45,33,20,374,85,75,0
S_729,64,73,67,53,75,27,0,359,78,77,1
S_730,60,67,40,73,55,40,0,335,82,87,1
S_731,64,73,67,53,15,20,20,312,96,91,1
S_732,58,60,47,67,70,20,0,322,85,78,1
S_733,56,73,33,60,45,53,20,340,94,89,1
S_734,58,73,40,60,35,33,0,299,87,94,1
S_735,51,47,47,60,65,53,20,343,80,77,0
S_736,56,60,40,67,65,33,0,321,95,88,1
S_737,56,47,60,60,55,33,20,331,85,79,0
S_738,53,67,40,53,50,33,0,296,94,89,1
S_739,53,73,47,40,35,20,0,268,77,79,0
S_740,51,67,33,53,25,53,0,282,80,92,1
S_741,58,67,40,67,60,73,92,457,76,78,1
S_742,53,53,47,60,25,60,60,358,82,80,1
S_743,64,73,67,53,35,40,0,332,82,80,0
S_744,16,13,7,27,35,13,0,111,83,77,0
S_745,60,80,53,47,10,33,88,371,87,79,0
S_746,69,67,93,47,65,40,20,401,78,75,1
S_747,64,93,33,67,25,33,0,315,76,90,1
S_748,58,53,60,60,75,20,20,346,85,76,0
S_749,53,60,33,67,35,53,100,401,86,92,1
S_750,56,80,33,53,50,33,0,305,85,83,1
S_751,58,67,53,53,35,27,0,293,92,89,1
S_752,64,73,47,73,40,0,0,297,86,81,0
S_753,53,60,47,53,35,27,20,295,85,85,1
S_754,51,67,40,47,30,27,0,262,87,92,1
S_755,51,67,33,53,40,47,0,291,84,81,1
S_756,62,67,73,47,30,20,0,299,95,80,1
S_757,58,60,53,60,45,33,100,409,92,80,1
S_758,49,47,40,60,60,33,0,289,85,79,0
S_759,53,67,33,60,40,40,0,293,95,84,1
S_760,49,67,33,47,45,33,0,274,81,75,1
S_761,47,60,27,53,75,47,0,309,88,76,1
S_762,51,67,40,47,55,47,0,307,79,80,0
S_763,49,60,27,60,30,33,0,259,84,76,1
S_764,47,53,33,53,25,20,0,231,85,79,0
S_765,42,40,20,67,45,33,0,247,76,80,0
S_766,24,33,20,20,30,20,0,147,85,81,0
S_767,64,87,53,53,40,33,20,350,76,75,1
S_768,56,47,47,73,55,47,0,325,85,81,0
S_769,53,67,33,60,65,20,20,318,81,75,1
S_770,56,60,33,73,35,20,0,277,90,75,1
S_771,51,53,53,47,50,60,0,314,78,76,0
S_772,49,73,27,47,45,33,0,274,85,83,1
S_773,51,60,27,67,45,60,0,310,82,88,1
S_774,53,60,40,60,25,27,0,265,77,82,1
S_775,49,67,33,47,30,13,0,239,75,86,1
S_776,47,67,20,53,40,33,0,260,88,88,1
S_777,47,60,27,53,25,33,20,265,92,89,1
S_778,47,60,27,53,35,0,0,222,86,78,1
S_779,64,67,67,60,30,67,0,355,83,83,1
S_780,67,80,47,73,40,40,0,347,78,81,0
S_781,60,60,53,67,35,40,0,315,82,88,1
S_782,67,60,67,73,50,53,0,370,95,89,1
S_783,56,73,27,67,45,40,0,308,93,80,1
S_784,53,67,33,60,35,20,0,268,94,90,1
S_785,51,60,47,47,40,40,0,285,80,92,1
S_786,51,80,33,40,40,40,0,284,75,78,0
S_787,47,53,20,67,25,47,0,259,78,75,0
S_788,67,80,33,87,35,53,20,375,75,75,0
S_789,62,80,53,53,45,33,0,326,79,91,1
S_790,64,87,33,73,20,27,0,304,79,94,1
S_791,56,47,53,67,60,40,20,343,76,77,0
S_792,67,67,53,80,15,27,0,309,90,82,1
S_793,56,67,27,73,45,33,0,301,80,89,1
S_794,53,67,47,47,35,53,0,302,75,94,1
S_795,51,67,20,67,35,13,20,273,94,80,1
S_796,49,60,33,53,20,13,0,228,82,87,1
S_797,47,67,20,53,25,47,20,279,88,82,1
S_798,9,13,0,13,35,7,0,77,81,78,0
S_799,62,67,60,60,40,20,0,309,75,76,0
S_800,47,73,20,47,55,47,0,289,79,81,0
S_801,47,47,27,67,60,67,0,315,82,76,0
S_802,49,67,47,33,45,20,0,261,77,76,0
S_803,58,67,53,53,20,13,0,264,77,76,0
S_804,18,7,13,33,30,20,0,121,87,80,0
S_805,84,87,93,73,65,53,100,555,80,79,1
S_806,78,67,87,80,50,60,97,519,75,79,1
S_807,67,87,47,67,70,73,90,501,83,80,1
S_808,71,67,73,73,60,53,100,497,91,81,1
S_809,78,67,80,87,45,47,90,494,77,83,1
S_810,60,73,40,67,60,60,100,460,96,82,1
S_811,60,67,47,67,50,40,100,431,91,93,1
S_812,73,87,40,93,40,47,52,432,85,81,0
S_813,80,93,87,60,80,27,0,427,85,80,0
S_814,62,80,47,60,60,33,60,402,87,86,1
S_815,69,67,73,67,55,60,60,451,86,89,1
S_816,56,47,53,67,70,67,88,448,88,75,1
S_817,58,73,40,60,60,53,96,440,85,88,1
S_818,56,47,47,73,35,53,100,411,88,87,1
S_819,56,40,60,67,45,60,56,384,82,76,0
S_820,62,60,80,47,65,40,0,354,79,78,0
S_821,51,53,33,67,35,60,94,393,86,90,1
S_822,40,40,27,53,15,47,0,222,81,78,0
S_823,38,53,40,20,50,33,0,234,81,80,0
S_824,33,20,53,27,45,20,0,198,85,79,0
S_825,27,33,0,47,55,33,0,195,84,76,0
S_826,71,67,73,73,60,33,94,471,80,94,1
S_827,78,80,73,80,55,67,60,493,90,78,1
S_828,62,40,73,73,45,67,100,460,80,79,0
S_829,67,80,60,60,65,60,60,452,81,93,1
S_830,76,73,67,87,65,40,20,428,87,78,0
S_831,64,73,33,87,80,53,0,390,85,78,0
S_832,60,60,60,60,35,47,60,382,90,76,1
S_833,67,67,60,73,30,33,60,390,76,75,1
S_834,56,47,47,73,35,53,60,371,92,75,1
S_835,53,53,33,73,25,40,60,337,79,76,1
S_836,60,73,47,60,35,40,60,375,84,76,1
S_837,22,47,7,13,30,40,0,159,83,76,0
S_838,64,93,40,60,60,47,60,424,82,77,1
S_839,58,80,33,60,35,40,60,366,75,75,1
S_840,64,47,80,67,35,60,60,413,93,93,1
S_841,62,67,53,67,55,67,60,431,75,76,1
S_842,71,67,80,67,45,40,0,370,85,79,0
S_843,60,67,53,60,15,53,0,308,89,91,1
S_844,64,47,67,80,40,40,0,338,79,78,0
S_845,58,47,60,67,35,13,0,280,77,79,0
S_846,49,60,33,53,40,40,0,275,79,77,1
S_847,16,13,20,13,25,13,0,100,84,81,0
S_848,56,53,53,60,45,73,96,436,96,85,1
S_849,62,67,33,87,50,53,98,450,94,78,1
S_850,64,73,60,60,25,20,20,322,77,77,0
S_851,56,67,27,73,45,33,0,301,87,84,1
S_852,62,60,80,47,35,27,0,311,89,94,1
S_853,56,60,33,73,40,40,0,302,89,89,1
S_854,60,80,20,80,35,33,0,308,79,81,0
S_855,60,67,47,67,30,27,0,298,83,93,1
S_856,71,80,47,87,50,47,60,442,89,94,1
S_857,62,73,53,60,40,67,98,453,77,78,1
S_858,67,80,60,60,65,60,60,452,95,83,1
S_859,69,80,80,47,60,80,20,436,82,77,0
S_860,58,53,53,67,25,53,60,369,93,88,1
S_861,64,73,60,60,50,40,20,367,87,81,0
S_862,62,73,33,80,40,20,0,308,86,79,0
S_863,53,53,33,73,25,40,60,337,93,80,1
S_864,22,20,20,27,40,33,0,162,79,81,0
S_865,64,93,40,60,60,47,60,424,79,86,1
S_866,62,67,60,60,40,53,94,436,77,86,1
S_867,64,80,40,73,50,60,57,424,81,79,0
S_868,62,67,53,67,55,67,60,431,90,83,1
S_869,56,60,40,67,45,47,56,371,96,93,1
S_870,64,73,40,80,40,40,0,337,93,89,1
S_871,64,87,40,67,30,27,0,315,95,91,1
S_872,67,87,53,60,60,40,0,367,94,85,1
S_873,60,67,60,53,70,33,20,363,90,81,1
S_874,64,73,67,53,75,27,0,359,79,85,1
S_875,60,67,40,73,55,40,0,335,83,89,1
S_876,58,53,67,53,40,53,20,344,86,81,0
S_877,60,60,40,80,50,33,0,323,90,79,1
S_878,56,53,40,73,60,53,20,355,79,77,0
S_879,56,87,27,53,45,40,20,328,76,86,1
S_880,53,53,53,53,60,60,20,352,77,76,0
S_881,56,60,40,67,65,33,0,321,92,94,1
S_882,58,60,53,60,55,40,20,346,94,78,1
S_883,58,80,33,60,35,27,0,293,86,83,1
S_884,60,47,73,60,25,40,0,305,83,77,0
S_885,56,60,33,73,25,33,20,300,83,78,1
S_886,58,67,33,73,30,33,0,294,90,78,1
S_887,53,67,40,53,50,33,0,296,82,93,1
S_888,56,53,60,53,35,53,20,330,80,76,0
S_889,60,73,40,67,40,33,0,313,82,81,0
S_890,51,67,40,47,50,53,0,308,87,79,1
S_891,47,33,40,67,65,27,60,339,87,80,0
S_892,49,47,27,73,50,53,20,319,79,80,0
S_893,58,67,40,67,60,73,92,457,90,78,1
S_894,67,80,53,67,35,53,0,355,79,76,0
S_895,56,60,47,60,45,53,60,381,82,85,1
S_896,60,80,53,47,10,33,88,371,85,77,0
S_897,73,80,67,73,45,40,20,398,83,76,0
S_898,64,80,47,67,45,40,0,343,93,90,1
S_899,69,67,93,47,65,40,20,401,81,89,1
S_900,67,60,47,93,35,60,0,362,96,75,1
S_901,60,60,47,73,70,27,0,337,92,78,1
S_902,60,60,67,53,45,53,20,358,84,90,1
S_903,53,60,33,67,35,53,100,401,92,76,1
S_904,58,67,53,53,35,27,0,293,96,92,1
S_905,53,60,47,53,35,27,20,295,88,84,1
S_906,51,67,40,47,30,27,0,262,77,76,1
S_907,58,67,67,40,35,40,20,327,79,76,0
S_908,51,67,40,47,40,20,0,265,83,79,1
S_909,51,53,40,60,50,27,0,281,75,78,0
S_910,62,67,73,47,30,20,0,299,95,78,1
S_911,53,80,33,47,40,47,20,320,81,75,0
S_912,53,60,40,60,30,20,0,263,82,79,1
S_913,49,53,40,53,25,40,36,296,75,80,0
S_914,47,60,20,60,35,27,20,269,83,78,1
S_915,49,53,40,53,35,40,0,270,80,78,0
S_916,53,67,33,60,40,40,0,293,84,85,1
S_917,49,60,40,47,50,40,0,286,96,78,1
S_918,47,60,27,53,75,47,0,309,93,87,1
S_919,60,80,40,60,30,20,0,290,90,92,1
S_920,49,60,27,60,30,33,0,259,75,92,1
S_921,47,80,33,27,35,33,0,255,83,81,0
S_922,58,87,47,40,35,20,0,287,83,76,0
S_923,53,67,33,60,65,20,20,318,85,87,1
S_924,60,73,40,67,20,20,0,280,75,80,0
S_925,56,60,33,73,35,20,0,277,86,75,1
S_926,51,60,27,67,45,60,0,310,76,94,1
S_927,53,73,33,53,30,20,0,262,84,75,1
S_928,64,60,87,47,65,47,100,470,92,83,1
S_929,67,60,67,73,50,53,0,370,82,75,1
S_930,44,60,27,47,20,40,0,238,86,84,1
S_931,58,60,33,80,35,53,0,319,86,79,1
S_932,58,73,47,53,30,40,20,321,80,76,1
S_933,67,67,53,80,15,27,0,309,93,76,1
S_934,62,73,60,53,30,47,0,325,83,77,1
S_935,56,67,27,73,45,33,0,301,87,84,1
S_936,62,60,80,47,35,27,0,311,89,94,1
S_937,56,60,33,73,40,40,0,302,89,89,1
S_938,60,80,20,80,35,33,0,308,79,81,0
S_939,60,67,47,67,30,27,0,298,83,93,1
S_940,71,80,47,87,50,47,60,442,89,94,1
S_941,62,73,53,60,40,67,98,453,77,78,1
S_942,80,80,80,80,55,33,52,460,78,79,0
S_943,76,80,73,73,55,40,0,397,67,58,0
S_944,71,93,40,80,50,33,20,387,62,70,0
S_945,64,73,47,73,55,53,20,385,72,55,0
S_946,64,60,53,80,60,20,58,395,70,60,0
S_947,67,80,53,67,50,20,0,337,65,59,1
S_948,60,67,53,60,65,33,0,338,69,63,1
S_949,69,73,67,67,45,33,20,374,55,58,0
S_950,62,87,27,73,35,33,20,337,63,57,0
S_951,56,73,67,27,50,33,20,326,69,61,0
S_952,67,67,73,60,50,53,20,390,56,54,0
S_953,58,60,60,53,45,53,20,349,72,64,1
S_954,58,73,40,60,30,53,20,334,65,67,1
S_955,60,73,40,67,35,33,20,328,72,67,0
S_956,58,60,73,40,60,47,20,358,67,67,0
S_957,60,33,67,80,45,20,20,325,72,58,0
S_958,62,73,73,40,55,40,0,343,56,65,0
S_959,51,40,53,60,45,67,90,406,61,66,0
S_960,58,73,40,60,50,47,20,348,64,57,0
S_961,51,47,47,60,65,53,20,343,55,71,0
S_962,58,53,53,67,35,20,0,286,66,58,0
S_963,53,67,53,40,55,47,56,371,57,61,0
S_964,53,60,27,73,40,40,20,313,69,70,1
S_965,60,60,80,40,50,33,0,323,74,56,0
S_966,58,67,40,67,50,40,20,342,68,57,0
S_967,51,60,53,40,35,47,20,306,63,63,0
S_968,62,60,60,67,55,13,0,317,67,64,0
S_969,62,53,73,60,45,27,0,320,55,69,0
S_970,58,60,53,60,50,20,20,321,68,72,0
S_971,53,73,33,53,30,53,0,295,73,62,1
S_972,51,67,60,27,35,47,20,307,60,70,0
S_973,47,40,53,47,50,40,60,337,59,56,0
S_974,58,60,53,60,25,7,0,263,60,55,0
S_975,51,47,47,60,50,40,0,295,57,70,0
S_976,53,53,60,47,45,33,0,291,59,61,0
S_977,49,47,60,40,50,13,20,279,58,66,0
S_978,51,53,33,67,25,13,20,262,59,61,0
S_979,22,20,13,33,25,27,0,140,65,55,0
S_980,20,47,7,7,40,40,0,161,64,65,0
S_981,7,0,20,0,15,0,20,62,70,60,0
S_982,16,13,7,27,35,13,0,111,74,74,0
S_983,62,67,33,87,30,80,56,415,69,58,0
S_984,62,47,53,87,50,60,20,379,68,60,0
S_985,64,67,53,73,35,47,0,339,64,65,0
S_986,64,53,60,80,45,60,0,362,65,64,0
S_987,60,67,53,60,30,27,20,317,62,66,0
S_988,64,67,60,67,30,40,0,328,56,66,0
S_989,51,93,27,33,20,20,0,244,72,73,0
S_990,58,53,53,67,35,40,0,306,60,53,0
S_991,51,47,47,60,40,53,20,318,60,71,0
S_992,51,53,40,60,40,53,0,297,69,66,0
S_993,49,67,27,53,20,40,0,256,63,67,0
S_994,49,60,33,53,45,40,0,280,64,72,0
S_995,58,60,53,60,45,33,100,409,71,72,1
S_996,60,87,20,73,30,33,0,303,64,58,0
S_997,53,73,27,60,35,47,0,295,57,55,0
S_998,47,33,27,80,45,47,20,299,73,70,0
S_999,49,40,53,53,45,47,60,347,66,61,0
S_1000,49,73,47,27,45,33,0,274,67,70,0
S_1001,51,27,60,67,35,33,20,293,55,59,0
S_1002,51,80,20,53,50,53,0,307,61,69,0
S_1003,53,40,67,53,35,47,0,295,58,63,0
S_1004,56,27,67,73,55,20,0,298,72,59,0
S_1005,51,20,53,80,65,27,0,296,74,71,0
S_1006,51,27,40,87,55,53,0,313,57,66,0
S_1007,53,40,53,67,35,33,20,301,58,58,0
S_1008,49,47,40,60,60,33,0,289,59,70,0
S_1009,51,53,40,60,45,33,0,282,67,63,0
S_1010,49,33,47,67,45,53,20,314,55,57,0
S_1011,49,67,40,40,45,40,0,281,74,71,0
S_1012,49,27,67,53,60,53,0,309,60,72,0
S_1013,49,67,67,13,55,27,0,278,68,71,0
S_1014,44,53,20,60,65,27,0,269,70,71,0
S_1015,51,27,60,67,35,27,0,267,59,67,0
S_1016,42,27,33,67,40,40,20,269,58,71,0
S_1017,51,33,60,60,50,20,0,274,69,62,0
S_1018,51,47,47,60,40,40,0,285,63,64,0
S_1019,53,33,67,60,45,33,20,311,72,65,0
S_1020,56,33,67,67,30,20,0,273,56,66,0
S_1021,51,53,40,60,40,27,0,271,55,53,0
S_1022,47,53,53,33,25,40,0,251,72,62,0
S_1023,40,53,7,60,50,47,20,277,66,65,0
S_1024,47,53,33,53,25,20,0,231,59,63,0
S_1025,49,47,47,53,45,27,0,268,69,62,0
S_1026,44,60,33,40,20,40,0,237,56,60,0
S_1027,69,80,47,80,60,47,60,443,67,74,1
S_1028,56,47,47,73,55,47,0,325,56,60,0
S_1029,56,67,47,53,20,53,0,296,65,53,0
S_1030,58,73,33,67,30,27,0,288,62,55,0
S_1031,51,53,53,47,50,60,0,314,64,66,0
S_1032,49,60,40,47,45,67,20,328,68,59,1
S_1033,53,40,47,73,15,40,0,268,63,70,0
S_1034,51,60,53,40,50,40,0,294,73,59,0
S_1035,53,87,0,73,20,33,0,266,73,55,0
S_1036,56,47,47,73,35,60,0,318,67,55,0
S_1037,51,60,47,47,45,47,0,297,72,64,0
S_1038,49,73,20,53,30,60,0,285,57,54,0
S_1039,49,60,33,53,30,60,0,285,71,61,0
S_1040,49,47,53,47,20,47,20,283,68,60,0
S_1041,56,53,40,73,25,53,0,300,73,58,0
S_1042,47,67,20,53,40,33,0,260,68,73,1
S_1043,44,53,33,47,35,40,0,252,61,56,0
S_1044,47,60,27,53,35,0,0,222,70,73,1
S_1045,11,33,0,0,25,47,0,116,58,71,0
S_1046,53,53,40,67,50,47,0,310,65,59,0
S_1047,60,40,67,73,50,27,0,317,61,65,0
S_1048,58,73,53,47,55,40,0,326,66,56,0
S_1049,53,47,53,60,50,47,20,330,69,56,0
S_1050,51,60,40,53,30,53,20,307,73,71,1
S_1051,56,53,47,67,35,33,0,291,62,54,0
S_1052,53,53,47,60,25,60,20,318,71,58,0
S_1053,56,53,53,60,40,47,0,309,66,73,0
S_1054,53,60,40,60,30,47,0,290,58,57,0
S_1055,49,40,33,73,30,40,0,265,74,69,0
S_1056,56,60,40,67,40,20,0,283,72,60,0
S_1057,49,53,40,53,35,27,20,277,62,64,0
S_1058,44,60,47,27,55,27,52,312,68,71,0
S_1059,47,53,20,67,25,47,0,259,62,53,0
S_1060,67,80,33,87,35,53,20,375,63,63,0
S_1061,67,67,73,60,40,47,0,354,58,73,0
S_1062,56,47,53,67,60,40,20,343,70,54,0
S_1063,60,53,33,93,25,33,0,297,67,74,0
S_1064,62,60,67,60,35,47,20,351,74,61,0
S_1065,60,67,33,80,50,47,0,337,69,53,0
S_1066,56,60,40,67,20,33,0,276,66,69,1
